player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034487,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,17.0,0,0.0,0.0,23.0,9.0,1.0,-0.30675813218113035,0,0.34782608695652173,0.10451612903225807,0.08846153846153847,0.218697270471464,0.0,1.7000000000000002,4.7,2,0.04819277108433735,0.03610675039246468,0.026627218934911243,0.10117455694047778,0.023004059539918808,0.0,0.02857142857142857,0.023809523809523808,0.011502029769959404,0.018403247631935047,0.20481927710843373,0.01929709311873871
00-0034521,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,13.0,1,0.0,0.0,31.0,0.0,2.0,2.650040754902875,0,0.41935483870967744,0.12,0.22302158273381295,0.33611510791366905,0.0,7.3,9.3,1,0.12,0.22302158273381295,0.0,0.3584172661870504,0.05555555555555555,0.5,0.2,0.25,0.2777777777777778,0.14444444444444446,0.52,0.09681449094316052
00-0034613,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,22.0,0,0.0,0.0,29.0,4.0,2.0,1.2943911864422262,0,0.7586206896551724,0.09375,0.14646464646464646,0.24315025252525252,0.0,2.2,4.2,1,0.08823529411764706,0.14427860696517414,0.057971014492753624,0.2477758267486099,0.125,0.0,0.25,0.2222222222222222,0.0625,0.1,0.6470588235294118,0.0627427547057066
00-0034646,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-23.0,0,0.0,0.0,0.0,-1.4416005124803632,0,2,2,16.0,0,0.0,0.0,9.0,7.0,1.0,1.074733391054906,0,4.333333333333334,0.0529616724738676,0.0366486867973988,0.10509658946898057,0.0,-0.7,1.2999999999999998,2,0.025974025974025976,0.018442622950819672,0.028455284552845527,0.053715137321694695,0.03125,0.0,0.03333333333333333,0.029411764705882353,0.015625,0.025,0.2077922077922078,0.007497981312723496
00-0034681,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,58.0,0,0.0,0.0,2.0,-4.55057966572349,0,5,7,48.0,0,0.0,0.0,17.0,27.0,3.0,3.1799140628427267,0,2.3529411764705883,0.18903225806451612,0.06538461538461539,0.329317617866005,0.0,10.600000000000001,15.600000000000001,2,0.08433734939759036,0.026687598116169546,0.07988165680473373,0.14785610258932116,0.06495263870094722,0.0,0.08571428571428572,0.07142857142857142,0.03247631935047361,0.051962110960757785,0.5783132530120482,0.06404992609623912
00-0034750,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,75.0,0,1.0,0.0,2.0,-0.5140841826214455,0,2,3,7.0,0,0.0,0.0,-8.0,15.0,1.0,0.012824934965465218,0,-0.875,0.1111111111111111,-0.05925925925925926,0.12518518518518518,0.0,8.2,10.2,2,0.05084745762711865,-0.025477707006369428,0.08670520231213873,0.05588902083558243,0.017857142857142856,0.0,0.05263157894736842,0.047619047619047616,0.008928571428571428,0.014285714285714285,0.11864406779661017,0.07664562669071234
00-0034753,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,1.0,1.9368248735554516,0,14,18,156.0,1,0.0,0.0,224.0,35.0,9.0,8.963233612590443,0,1.3572525252525254,0.6206896551724138,0.6793391719745223,1.4065719031407862,0.0,21.900000000000002,35.900000000000006,2,0.3050847457627119,0.3323442136498516,0.1650943396226415,0.723502489563949,0.2937853107344633,0.16666666666666666,0.42857142857142855,0.37037037037037035,0.230225988700565,0.268361581920904,2.6440677966101696,0.1758597041246204
00-0034775,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,18,195.0,2,0.0,0.0,172.0,84.0,8.0,13.679118996256161,0,2.6867897727272725,0.5157894736842106,0.5759673336969138,1.1768613441141555,0.0,31.5,43.5,2,0.25,0.3076923076923077,0.37333333333333335,0.6211538461538462,0.38235294117647056,0.6666666666666666,0.2962962962962963,0.3333333333333333,0.5245098039215685,0.4392156862745098,2.7083333333333335,0.23861766319253974
00-0034777,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,12,52.0,1,0.0,0.0,211.0,16.0,3.0,-1.3565054974751547,0,0.41935483870967744,0.33386327503974567,0.6981580510992276,0.9895055483290778,0.0,11.2,15.2,2,0.16901408450704225,0.34991708126036486,0.0642570281124498,0.5334547917688552,0.11040339702760085,0.16666666666666666,0.125,0.13333333333333333,0.13853503184713375,0.12165605095541401,0.7323943661971831,0.06904697010993004
00-0034791,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,39,228.0,3,0.0,0.0,11.0,10.594407322176266,0,4,4,28.0,0,0.0,0.0,-9.0,37.0,1.0,1.3978708484210074,0,-13.285714285714286,0.14444444444444443,-0.046340880374278595,0.18422805040467163,0.0,43.6,47.599999999999994,2,0.06557377049180328,-0.023872679045092837,0.19072164948453607,0.07926251250163065,0.07446808510638298,0.0,0.045454545454545456,0.041666666666666664,0.03723404255319149,0.059574468085106386,0.45901639344262296,0.2724047155774293
00-0034796,2022,REG,38,59,531.0,6,1.0,2.0,2.0,0,0,674.0,212.0,21.0,22.0701814665724,0,1.6044055201698515,0.3470236615374745,15,136.0,1,1.0,0.0,5.0,0.6405929455650039,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,62.839999999999996,62.839999999999996,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078279612030959
00-0034798,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,19.0,0,0.0,0.0,16.0,3.0,1.0,0.6224312320700847,0,2.416666666666667,0.08451612903225807,0.05720356991075223,0.16681669248591366,0.0,1.9000000000000001,3.9000000000000004,2,0.03614457831325301,0.02511773940345369,0.008875739644970414,0.07431105899264247,0.02571041948579161,0.0,0.02857142857142857,0.023809523809523808,0.012855209742895805,0.020568335588633288,0.2289156626506024,0.01601248152405978
00-0034827,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,0.0,0.3785084991250187,0,6,12,86.0,1,0.0,0.0,115.0,21.0,4.0,0.9623490469530225,0,1.5048691418137554,0.452991452991453,0.6154421925380009,1.11029671426378,0.0,15.3,21.3,2,0.21428571428571427,0.29562982005141386,0.1,0.5579324274697025,0.22631578947368422,0.5,0.2857142857142857,0.3125,0.3631578947368421,0.2810526315789474,1.5357142857142858,0.1623475609756098
00-0034829,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,5,42.0,1,0.0,0.0,30.0,12.0,2.0,6.376092273858376,0,1.3666666666666667,0.11225806451612903,0.08287292817679558,0.22639814649795043,0.0,10.200000000000001,15.200000000000001,2,0.060240963855421686,0.04709576138147567,0.03550295857988166,0.12803805488831307,0.056833558863328824,0.14285714285714285,0.05714285714285714,0.07142857142857142,0.09984535086023584,0.07403827566209163,0.5060240963855421,0.06240762029889966
00-0034830,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,15,70.0,0,0.0,0.0,57.0,37.0,5.0,-2.717048996919183,0,2.543424317617866,0.3509433962264151,0.23345089331069213,0.6898307196571072,0.0,7.000000000000001,17.0,2,0.16853932584269662,0.10215053763440861,0.12333333333333334,0.33452941887157184,0.1303538175046555,0.0,0.14285714285714285,0.13157894736842105,0.06517690875232775,0.1042830540037244,0.7865168539325843,0.09321197499725847
00-0034844,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,39,236.0,1,1.0,0.0,10.0,0.8956500483909622,0,9,11,46.0,0,0.0,0.0,6.0,49.0,0.0,-5.547520869818982,1,-5.9,0.4583333333333333,0.01717171717171717,0.699520202020202,0.0,36.2,45.2,2,0.2,0.018691588785046728,0.30434782608695654,0.31495327102803744,0.12637362637362637,0.0,0.0,0.0,0.06318681318681318,0.1010989010989011,0.8363636363636363,0.28239410221167066
00-0034845,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,25.0,0,0.0,0.0,1.0,-2.4971314690774307,0,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,0.29047534661367536,0,2.0,0.021739130434782608,0.013333333333333334,0.041942028985507245,0.0,3.1000000000000005,4.1000000000000005,2,0.012195121951219513,0.006382978723404255,0.010067114093959731,0.023399065905552675,0.009787928221859706,0.0,0.0,0.0,0.004893964110929853,0.007830342577487765,0.07317073170731707,0.01881424375917768
00-0034854,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,95.0,0,0.0,0.0,62.0,39.0,3.0,6.073056420369539,0,3.060540540540541,0.21375,0.2718207991011867,0.5108995593708308,0.0,9.5,14.5,2,0.1016949152542373,0.1273100616016427,0.24375,0.2543904221626701,0.23114355231143552,0.0,0.15789473684210525,0.14285714285714285,0.11557177615571776,0.18491484184914841,1.6101694915254237,0.09316371112824468
00-0034855,2022,REG,30,56,380.0,2,1.0,6.0,44.0,2,0,389.0,210.0,14.0,-9.317367159771411,0,2.060338781895668,-0.05949701569658239,11,41.0,1,3.0,0.0,4.0,2.1376110246637836,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.3,31.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23856707317073172
00-0034857,2022,REG,52,69,614.0,7,2.0,3.0,9.0,0,0,506.0,211.0,28.0,29.869811818187465,0,2.4445707608987415,0.5044592165458345,11,66.0,1,0.0,0.0,5.0,7.842259564844426,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,61.160000000000004,61.160000000000004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26805750350631136
00-0034860,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,51.0,1,0.0,0.0,21.0,30.0,1.0,5.442163281142712,0,2.4285714285714284,0.058823529411764705,0.12962962962962962,0.17897603485838778,0.0,11.100000000000001,12.100000000000001,1,0.058823529411764705,0.12962962962962962,0.44776119402985076,0.19193899782135077,0.4214876033057851,0.5,0.25,0.3333333333333333,0.4607438016528925,0.4371900826446281,3.0,0.20564242012236575
00-0034959,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,-1.7950407824246213,0,2,3,52.0,0,0.0,0.0,23.0,32.0,2.0,3.415272875223309,0,2.260869565217391,0.07317073170731707,0.08273381294964029,0.1676697666257238,0.0,5.1000000000000005,7.1000000000000005,2,0.0410958904109589,0.041742286751361164,0.10702341137123746,0.09503766501752728,0.09302325581395349,0.0,0.08333333333333333,0.07692307692307693,0.046511627906976744,0.07441860465116279,0.7123287671232876,0.04424778761061947
00-0034960,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,1.0,0.5483869817107916,0,13,19,150.0,0,0.0,0.0,205.0,25.0,6.0,9.088311194882387,0,1.4371980676328504,0.5823529411764705,0.6842158652870765,1.3524805174656593,0.0,15.7,28.7,2,0.2923076923076923,0.33828382838283827,0.14450867052023122,0.709088601167809,0.3225806451612903,0.0,0.3,0.2727272727272727,0.16129032258064516,0.25806451612903225,2.3076923076923075,0.1975223675154852
00-0034970,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,10,36.0,1,0.0,0.0,66.0,15.0,3.0,-0.05895364089519717,0,0.5714285714285714,0.24229390681003585,0.2756613756613756,0.5564038231780167,0.0,9.6,14.6,2,0.1282051282051282,0.15639810426540285,0.05859375,0.3174261757200146,0.07228915662650602,0.3333333333333333,0.10714285714285714,0.12903225806451613,0.20281124497991967,0.12449799196787148,0.46153846153846156,0.08983509721880382
00-0034972,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,44.0,0,0.0,0.0,2.0,0.12365129316458479,0,3,5,6.0,0,0.0,0.0,-8.0,9.0,1.0,-1.7862230362952687,0,-0.75,0.1111111111111111,-0.0326530612244898,0.1438095238095238,0.0,5.0,8.0,2,0.0641025641025641,-0.018957345971563982,0.03515625,0.08098796937659496,0.012048192771084338,0.0,0.03571428571428571,0.03225806451612903,0.006024096385542169,0.00963855421686747,0.07692307692307693,0.04922471080482402
00-0034975,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,20.0,0,0.0,0.0,1.0,-1.0175969519477803,0,2,2,7.0,0,0.0,0.0,3.0,4.0,0.0,-0.3822073774645105,0,2.3333333333333335,0.06896551724137931,0.008522727272727272,0.10941418495297806,0.0,2.7,4.7,2,0.03389830508474576,0.004451038575667656,0.018867924528301886,0.05440828848765277,0.013182674199623353,0.0,0.0,0.0,0.006591337099811676,0.010546139359698684,0.11864406779661017,0.023023415303223282
00-0034981,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,30.0,0,0.0,0.0,13.0,17.0,2.0,-0.1594205645378679,0,2.3076923076923075,0.10256410256410256,0.055793991416309016,0.19290194783757017,0.0,3.0,6.0,1,0.10256410256410256,0.055793991416309016,0.11643835616438356,0.19848134697920106,0.11904761904761904,0.0,0.14285714285714285,0.125,0.05952380952380952,0.09523809523809523,0.7692307692307693,0.06954102920723226
00-0034983,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,16,80.0,0,3.0,1.0,50.0,56.0,5.0,-10.648551820706551,0,3.7826825127334462,0.4278388278388278,0.174918558353586,0.7642012326057519,0.0,6.0,16.0,2,0.21052631578947367,0.08710801393728224,0.20588235294117646,0.3854758848340363,0.14625228519195613,0.0,0.16129032258064516,0.14285714285714285,0.07312614259597806,0.11700182815356491,1.0526315789473684,0.09412872102600305
00-0035021,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.23942775721661747,0,8,13,125.0,0,0.0,0.0,176.0,21.0,5.0,2.603327420540154,0,1.4595191682910982,0.36382828993666433,0.6011764291500827,0.9665659353100544,0.0,12.8,20.8,2,0.1625,0.298811544991511,0.08898305084745763,0.48279923599320884,0.22851919561243145,0.0,0.19230769230769232,0.18518518518518517,0.11425959780621572,0.18281535648994518,1.5625,0.1353461738677772
00-0035125,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,0,0.0,0.0,2.0,2.443635178497061,0,3,4,23.0,0,0.0,0.0,31.0,17.0,1.0,-0.6939903358579613,0,5.285714285714286,0.10451612903225807,0.11597960050998726,0.23795991390537818,0.0,2.6,5.6,2,0.04819277108433735,0.04866562009419152,0.05029585798816568,0.11122165270185926,0.03112313937753721,0.0,0.02857142857142857,0.023809523809523808,0.015561569688768605,0.02489851150202977,0.27710843373493976,0.022992281162752502
00-0035140,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-4.0,0,0.0,0.0,0.0,-2.4413207741454244,0,6,10,65.0,1,0.0,0.0,132.0,19.0,4.0,4.6010637353756465,0,1.251263902932255,0.2714932126696833,0.47219514836473897,0.7377764228598421,0.0,12.1,18.1,2,0.13513513513513514,0.23869801084990958,0.06440677966101695,0.3936611113826304,0.1092436974789916,0.14285714285714285,0.12121212121212122,0.125,0.12605042016806722,0.11596638655462185,0.8783783783783784,0.07754927163667524
00-0035146,2022,REG,2,4,12.0,0,0.0,1.0,8.0,0,0,17.0,4.0,1.0,-1.5098753221100196,0,0.7058823529411765,0.0,3,20.0,0,0.0,0.0,1.0,0.7450361660448834,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026666666666666665
00-0035208,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,6,70.0,1,1.0,1.0,54.0,16.0,3.0,-0.5677955215796828,0,2.6564102564102563,0.20500000000000002,0.21255529808299978,0.45628870865809984,0.0,11.0,17.0,2,0.1016949152542373,0.11088295687885011,0.1,0.24124873838443603,0.170316301703163,0.5,0.15789473684210525,0.19047619047619047,0.3351581508515815,0.23625304136253042,1.1864406779661016,0.10922641994345927
00-0035215,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,13.0,0,0.0,0.0,5.0,8.0,0.0,-1.210729691607412,0,1.0,0.05625,0.0035904137222313847,0.08688828960556197,0.0,1.3,3.3,2,0.02702702702702703,0.006053268765133172,0.06201550387596899,0.04538315555264708,0.02574257425742574,0.0,0.0,0.0,0.01287128712871287,0.020594059405940595,0.17567567567567569,0.019186046511627905
00-0035216,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,22,112.0,0,1.0,0.0,222.0,3.0,7.0,-1.0993040178780986,1,1.0109711499390492,0.6273546273546273,0.7967884828349945,1.4987838790164372,0.0,13.2,26.2,2,0.30985915492957744,0.39713774597495527,0.0196078431372549,0.7824989291743304,0.30939226519337015,0.0,0.3684210526315789,0.3333333333333333,0.15469613259668508,0.24751381215469614,1.5774647887323943,0.19957343083485682
00-0035222,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,40.0,0,0.0,0.0,0.0,40.0,1.0,1.6097067769733258,0,0.0,0.05405405405405406,0.0,0.08108108108108109,0.0,4.0,6.0,1,0.05263157894736842,0.0,0.5194805194805194,0.07894736842105263,0.20618556701030927,0.0,0.125,0.1111111111111111,0.10309278350515463,0.16494845360824742,1.0526315789473684,0.09137983551629608
00-0035228,2022,REG,53,83,470.0,3,1.0,3.0,25.0,0,0,493.0,273.0,24.0,-8.672059101605555,2,1.911917695473251,0.10083822731399984,10,57.0,1,0.0,0.0,5.0,7.300781259807991,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.5,46.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289738034272208
00-0035229,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,14,64.0,0,0.0,0.0,95.0,28.0,4.0,-6.222977177647408,0,1.3953279424977538,0.39507154213036566,0.3157060804119628,0.8136015694839224,0.0,6.4,13.4,2,0.19718309859154928,0.15754560530679934,0.11244979919678715,0.42181113213276344,0.13588110403397027,0.0,0.16666666666666666,0.13333333333333333,0.06794055201698514,0.10870488322717622,0.9014084507042254,0.060870355228490956
00-0035243,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,30,176.0,1,0.0,0.0,9.0,7.472260593262035,0,5,5,15.0,0,0.0,0.0,-8.0,23.0,0.0,-2.5785036857705563,0,-4.2,0.1657397107897664,-0.04067741674094481,0.22013537446598822,0.0,25.1,30.1,2,0.07936507936507936,-0.019184652278177457,0.08098591549295775,0.10369989722507708,0.026041666666666668,0.0,0.0,0.0,0.013020833333333334,0.020833333333333336,0.23809523809523808,0.1457344824247119
00-0035250,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,67.0,0,0.0,0.0,3.0,-0.4490153641672805,0,4,6,16.0,0,0.0,0.0,-8.0,23.0,2.0,-2.6017030694889627,0,-1.75,0.16708023159636062,-0.03524229074889868,0.2259507438703119,0.0,8.3,12.299999999999999,2,0.08450704225352113,-0.015065913370998116,0.10900473933649289,0.1147078326834832,0.026058631921824105,0.0,0.07142857142857142,0.05714285714285714,0.013029315960912053,0.020846905537459284,0.22535211267605634,0.05390953716690041
00-0035261,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,51.0,1,0.0,0.0,3.0,-3.4402676241879817,0,6,9,69.0,0,0.0,0.0,-5.0,72.0,2.0,-0.9539860691584181,0,4.833333333333334,0.2821138211382114,-0.030953044231900206,0.4015036007449869,0.0,18.0,24.0,2,0.1232876712328767,-0.009345794392523364,0.3891891891891892,0.17745487133529636,0.15935334872979215,0.0,0.10526315789473684,0.1,0.07967667436489607,0.12748267898383372,0.9452054794520548,0.184020855696979
00-0035277,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.1049317943336831
00-0035298,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,0.0,-0.3612068621441722,0,3,8,34.0,0,0.0,0.0,139.0,3.0,2.0,-1.807978632801678,0,0.2446043165467626,0.24242424242424243,0.4483870967741935,0.6775073313782991,0.0,4.2,7.2,1,0.23529411764705882,0.4371069182389937,0.037037037037037035,0.7026267110617832,0.17894736842105263,0.0,0.25,0.2222222222222222,0.08947368421052632,0.14315789473684212,1.0,0.12040133779264213
00-0035345,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1.0,1,0.0,0.0,1.0,0.0,1.0,1.1235902463668026,0,1.0,0.047619047619047616,0.008333333333333333,0.07726190476190475,0.0,6.1,7.1,1,0.047619047619047616,0.008333333333333333,0.0,0.07809523809523809,0.005319148936170213,0.5,0.14285714285714285,0.2222222222222222,0.2526595744680851,0.10425531914893618,0.047619047619047616,0.07624570446735394
00-0035359,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,37.0,0,0.0,0.0,29.0,15.0,2.0,3.0772383540752344,0,1.2758620689655173,0.125,0.14646464646464646,0.2900252525252525,0.0,3.7,6.7,1,0.11764705882352941,0.14427860696517414,0.21739130434782608,0.2918934738074334,0.21022727272727273,0.0,0.25,0.2222222222222222,0.10511363636363637,0.1681818181818182,1.088235294117647,0.10008963250672244
00-0035406,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,11.0,0,0.0,0.0,16.0,4.0,0.0,0.2796008394798264,0,0.6875,0.058823529411764705,0.050314465408805034,0.12345541990381056,0.0,1.1,2.1,1,0.05714285714285714,0.04892966360856269,0.046511627906976744,0.12485801660113588,0.04365079365079365,0.0,0.0,0.0,0.021825396825396824,0.03492063492063492,0.3142857142857143,0.02539912917271408
00-0035414,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-1.3466781794762082,0,0.0,0.029411764705882353,0.11914893617021277,0.12752190237797245,0.0,0.0,0.0,1,0.029411764705882353,0.11914893617021277,0.0,0.13943679599499376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035500,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,13,118.0,1,0.0,0.0,83.0,65.0,6.0,10.119130388484336,0,3.6351766513056836,0.3351063829787234,0.32094881555352817,0.7273237453555548,0.0,17.8,28.8,2,0.14942528735632185,0.1627450980392157,0.23465703971119134,0.35433400946585536,0.24481327800829875,0.3333333333333333,0.24,0.25,0.289073305670816,0.2625172890733057,1.3563218390804597,0.14181603309040772
00-0035510,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,17.0,0,0.0,0.0,8.0,9.0,1.0,3.8100264680106193,0,2.125,0.023255813953488372,0.021505376344086023,0.04993748437109277,0.0,1.7000000000000002,2.7,1,0.022222222222222223,0.020618556701030927,0.05844155844155844,0.04982817869415808,0.05246913580246913,0.0,0.0625,0.05,0.026234567901234566,0.04197530864197531,0.37777777777777777,0.022563931138224972
