player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0036387,J.Reagor,Jalen Reagor,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zfubpbpgf0lhhhixkotn",MIN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,17.0,0,0.0,0.0,1.0,1.4007427,0,1,2,7.0,0,0.0,0.0,3.0,8.0,0.0,-0.6270887,0,2.3333333,0.044444446,0.012244898,0.075238094,0.0,2.4,3.4
00-0036389,J.Hurts,Jalen Hurts,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnq0smzas3ifwi7sydu6",PHI,2022,1,REG,18,32,243.0,0,0.0,1.0,4.0,0,0,130.0,143.0,12.0,3.5803244,0,1.8692307,0.094648436,17,90.0,1,0.0,0.0,6.0,9.877655,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,24.72,24.72
00-0036389,J.Hurts,Jalen Hurts,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnq0smzas3ifwi7sydu6",PHI,2022,2,REG,26,31,333.0,1,1.0,3.0,10.0,0,0,287.0,141.0,13.0,11.850195,0,1.1602788,0.20843466,11,57.0,2,1.0,0.0,3.0,3.054605,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,33.02,33.02
00-0036407,J.Jeudy,Jerry Jeudy,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/by7fgv4x0iunsyx5ah2i",DEN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,102.0,1,0.0,0.0,73.0,71.0,3.0,7.2411337,0,1.3972603,0.17073171,0.26258993,0.4399105,0.0,16.2,20.2
00-0036407,J.Jeudy,Jerry Jeudy,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/by7fgv4x0iunsyx5ah2i",DEN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,1.0,-0.7010111,0,1,3,11.0,0,0.0,0.0,39.0,8.0,1.0,-0.68285614,0,0.2820513,0.10714286,0.14716981,0.26373315,0.0,1.2,2.2
00-0036410,T.Higgins,Tee Higgins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m8i5zbmmhqku4zsul3vj",CIN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,27.0,0,0.0,0.0,18.0,9.0,2.0,1.9724014,0,1.5,0.03773585,0.05042017,0.09189789,0.0,2.7,4.7
00-0036410,T.Higgins,Tee Higgins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m8i5zbmmhqku4zsul3vj",CIN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,71.0,1,0.0,0.0,96.0,18.0,5.0,5.1031055,0,0.7395833,0.2857143,0.4974093,0.77675796,0.0,13.1,19.1
00-0036412,K.Hamler,K.J. Hamler,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3lqvv3d2tn6syqqtrat",DEN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,32.0,0.0,0.0,-0.6453209,0,0.0,0.024390243,0.11510792,0.11716091,0.0,0.0,0.0
00-0036414,C.Akers,Cam Akers,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxqasyvni1bgyvxxhx4i",LA,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,0.0,0,0.0,0.0,0.0,-1.5820161,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
00-0036414,C.Akers,Cam Akers,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxqasyvni1bgyvxxhx4i",LA,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,44.0,0,0.0,0.0,2.0,-2.56745,0,2,3,18.0,0,0.0,0.0,10.0,18.0,1.0,0.5632789,0,1.8,0.08571429,0.04016064,0.15668388,0.0,6.2,8.2
00-0036423,A.Okwuegbunam,Albert Okwuegbunam,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjgfncu6hvkvp0on89tz",DEN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,33.0,0,0.0,0.0,7.0,22.0,2.0,1.5369986,0,4.714286,0.14634146,0.025179856,0.23713809,0.0,3.3,8.3
00-0036423,A.Okwuegbunam,Albert Okwuegbunam,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjgfncu6hvkvp0on89tz",DEN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,12.0,0.0,0.0,-2.6489425,0,0.0,0.071428575,0.04528302,0.13884097,0.0,0.0,0.0
00-0036425,D.Dallas,DeeJay Dallas,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijhcnnihcvepljuibloh",SEA,2022,2,REG,0,1,0.0,0,1.0,0.0,-0.0,0,0,8.0,0.0,0.0,-4.8671126,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-2.0,-2.0
00-0036438,S.Sullivan,Stephen Sullivan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oanvj5mgpf6ezn12qpl3",CAR,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,13.0,0,0.0,0.0,13.0,0.0,1.0,0.78127617,0,1.0,0.037037037,0.0625,0.099305555,0.0,1.3,2.3
00-0036439,T.Cleveland,Tyrie Cleveland,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mb5r0bpgswz3szbrz0ej",DEN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,28.0,0,0.0,0.0,18.0,17.0,1.0,1.7305313,0,1.5555556,0.10714286,0.06792453,0.20826146,0.0,2.8,4.8
00-0036442,J.Burrow,Joe Burrow,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbl27kxsr5ulgxmvtvfn",CIN,2022,1,REG,33,53,338.0,2,4.0,7.0,39.0,2,1,357.0,192.0,22.0,-17.178692,1,0.9467787,0.019890636,6,47.0,0,0.0,0.0,3.0,1.6290472,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.22,18.22
00-0036442,J.Burrow,Joe Burrow,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbl27kxsr5ulgxmvtvfn",CIN,2022,2,REG,24,36,199.0,1,0.0,6.0,34.0,1,0,201.0,108.0,13.0,-0.1231023,1,0.9900498,0.08207566,4,26.0,0,0.0,0.0,1.0,6.2437067,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.56,16.56
00-0036482,M.Strachan,Mike Strachan,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f0eepzx0zweaaoch5xfj",IND,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,36.0,0,0.0,0.0,26.0,10.0,2.0,2.884208,0,1.3846154,0.040816326,0.0815047,0.11827778,0.0,3.6,5.6
00-0036482,M.Strachan,Mike Strachan,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f0eepzx0zweaaoch5xfj",IND,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,23.0,0,0.0,0.0,41.0,3.0,1.0,-1.5556787,0,0.5609756,0.10344828,0.15355805,0.26266304,0.0,2.3,3.3
00-0036493,D.Jackson,Deon Jackson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/baws2kukxj8wwdoskidg",IND,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-3.0,0,0.0,0.0,0.0,-0.11051482,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.3,-0.3
00-0036550,R.Bateman,Rashod Bateman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxkbjfe1pdmlvp1vd6i5",BAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,59.0,1,0.0,0.0,108.0,12.0,1.0,1.0442455,0,0.5462963,0.1724138,0.3068182,0.4733934,0.0,11.9,13.9
00-0036550,R.Bateman,Rashod Bateman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxkbjfe1pdmlvp1vd6i5",BAL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,108.0,1,0.0,0.0,85.0,84.0,3.0,7.573629,0,1.2705883,0.2413793,0.27070063,0.5515594,0.0,16.8,20.8
00-0036554,N.Collins,Nico Collins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo63xdi05pkyzyggozwg",HOU,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,26.0,0,0.0,0.0,34.0,7.0,1.0,-2.114394,0,0.7647059,0.083333336,0.12927757,0.21549429,0.0,2.6,4.6
00-0036554,N.Collins,Nico Collins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo63xdi05pkyzyggozwg",HOU,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,9,58.0,0,0.0,0.0,113.0,16.0,3.0,-1.3903533,0,0.5132743,0.24324325,0.3729373,0.62592095,0.0,5.8,9.8
00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t4fgherebb4wc3mtyfrk",CAR,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.61442715,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3,0.3
00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jq0vmujycrgmnqlevj4b",HOU,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,5.0,0,0.0,0.0,7.0,1.0,1.0,0.75380594,0,0.71428573,0.055555556,0.02661597,0.10196451,0.0,0.5,1.5
00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jq0vmujycrgmnqlevj4b",HOU,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,3.0,0,0.0,0.0,36.0,4.0,0.0,-1.4503759,0,0.083333336,0.10810811,0.11881188,0.24533048,0.0,0.3,2.3
00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csra0oiqwh6i2utjdlud",SF,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,41.0,0,0.0,0.0,2.0,1.1279994,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,4.1,4.1
00-0036569,G.Brightwell,Gary Brightwell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wf0idj3nougncioq7zff",NYG,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,14.0,0,0.0,0.0,1.0,1.1040155,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.4,1.4
00-0036572,S.Smith,Shi Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dreb8ikx3agnwicj9woi",CAR,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,12.0,0,0.0,0.0,24.0,12.0,1.0,-2.4990902,0,0.5,0.115384616,0.14371258,0.27367574,0.0,1.2,2.2
00-0036572,S.Smith,Shi Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dreb8ikx3agnwicj9woi",CAR,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,6,2.0,0,0.0,0.0,59.0,4.0,0.0,-5.526596,0,0.033898305,0.22222222,0.28365386,0.53189105,0.0,0.2,1.2
00-0036590,Q.Morris,Quintin Morris,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwv0s4bswhqpszhqpio2",BUF,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.34832686,0,3.0,0.025641026,0.006451613,0.04297767,0.0,0.6,1.6
00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru",MIA,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,8.0,0,0.0,0.0,0.0,0.5889946,0,4,5,69.0,1,0.0,0.0,52.0,30.0,3.0,8.478422,0,1.3269231,0.16129032,0.2,0.38193548,0.0,13.7,17.7
00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlneyg7usy4pn9psbnru",MIA,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,11,19,171.0,2,0.0,0.0,180.0,86.0,9.0,8.811075,0,0.95,0.38,0.49723756,0.9180663,0.0,29.1,40.1
00-0036620,D.Eskridge,D'Wayne Eskridge,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwg4cpbjcdcgoru2emht",SEA,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,0.0,0,0.0,0.0,5.0,5.0,0.0,0.2642284,0,0.0,0.074074075,0.037037037,0.13703704,0.0,0.0,1.0
00-0036620,D.Eskridge,D'Wayne Eskridge,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwg4cpbjcdcgoru2emht",SEA,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,-2.0,8.0,0.0,-0.37282366,0,0.0,0.033333335,-0.011764706,0.041764706,0.0,0.6,1.6
00-0036628,J.Bates,John Bates,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhuncx8qb6b3grbfztg8",WAS,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.8545877,0,0.0,0.024390243,0.010344828,0.043826744,0.0,0.0,0.0
00-0036628,J.Bates,John Bates,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhuncx8qb6b3grbfztg8",WAS,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,15.0,0,0.0,0.0,15.0,7.0,0.0,0.06971477,0,1.0,0.06818182,0.036585364,0.12788248,0.0,1.5,3.5
00-0036630,T.Wallace,Tylan Wallace,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqnsfzjlifv4ds6sgwew",BAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,36.0,0.0,0.0,-0.7549969,0,0.0,0.03448276,0.10227273,0.123315044,0.0,0.0,0.0
00-0036630,T.Wallace,Tylan Wallace,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqnsfzjlifv4ds6sgwew",BAL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,9.0,0,0.0,0.0,7.0,1.0,0.0,0.055686023,0,1.2857143,0.06896552,0.022292994,0.11905337,0.0,0.9,1.9
00-0036637,N.Gray,Noah Gray,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rspbrsndlngbhc78ldow",KC,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,10.0,0,0.0,0.0,14.0,2.0,1.0,0.6931835,0,0.71428573,0.051282052,0.04605263,0.10915992,0.0,1.0,2.0
00-0036637,N.Gray,Noah Gray,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rspbrsndlngbhc78ldow",KC,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,12.0,0,0.0,0.0,16.0,5.0,1.0,0.2435272,0,0.75,0.0882353,0.06584362,0.17844348,0.0,1.2,3.2
00-0036646,S.Fehoko,Simi Fehoko,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ua8ymzpfwsoibof6cpwp",DAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,12.0,0,0.0,0.0,43.0,6.0,0.0,-1.955294,0,0.27906978,0.07317073,0.1184573,0.1926762,0.0,1.2,3.2
00-0036654,D.Felton,Demetric Felton,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfjsjpzj2f9cn39xqde2",CLE,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-0.64252335,0,0.0,0.033333335,0.052863438,0.08700441,0.0,0.0,0.0
00-0036654,D.Felton,Demetric Felton,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfjsjpzj2f9cn39xqde2",CLE,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-4.0,0,0.0,0.0,0.0,-1.2909204,0,1,1,3.0,0,0.0,0.0,-3.0,6.0,0.0,-0.31727293,0,-1.0,0.037037037,-0.023255814,0.039276484,0.0,-0.1,0.9
00-0036671,D.Milne,Dax Milne,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ze864mnbymqdyvcsixw2",WAS,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,14.0,0.0,0.0,-0.62110895,0,0.0,0.024390243,0.048275862,0.07037847,0.0,0.0,0.0
00-0036671,D.Milne,Dax Milne,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ze864mnbymqdyvcsixw2",WAS,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,-0.12840228,0,2.0,0.022727273,0.007317073,0.03921286,0.0,0.6,1.6
00-0036727,A.Prentice,Adam Prentice,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ycgj7fnemaqu0wpr8mu4",NO,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,2.0,0,1.0,0.0,3.0,-1.0,0.0,-0.5111973,0,0.6666667,0.025,0.0056710774,0.041469753,0.0,0.2,1.2
00-0036754,B.Wright,Brock Wright,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/do3qhrowbdb5o1jxuffb",DET,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,25.0,0,0.0,0.0,15.0,10.0,1.0,2.0654056,0,1.6666666,0.029411765,0.05050505,0.079471186,0.0,2.5,3.5
00-0036829,C.Huntley,Caleb Huntley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xzzb2fcp1ovzekumnjga",ATL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.4220702,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3,0.3
00-0036849,T.Atwell,Tutu Atwell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/in2kbm5hsnkjsfbteoee",LA,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.77184755,0,0.0,0.024390243,0.020920502,0.05122972,0.0,0.0,0.0
00-0036862,B.Skowronek,Ben Skowronek,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hud5c4tf8corgoehrvc1",LA,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,25.0,0,0.0,0.0,66.0,9.0,2.0,-0.01195124,0,0.37878788,0.14634146,0.2761506,0.41281763,0.0,2.5,6.5
00-0036862,B.Skowronek,Ben Skowronek,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hud5c4tf8corgoehrvc1",LA,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,16.0,0,0.0,0.0,28.0,12.0,0.0,-0.4533611,0,0.5714286,0.08571429,0.1124498,0.20728628,0.0,1.6,3.6
00-0036875,R.Stevenson,Rhamondre Stevenson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",NE,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,25.0,0,0.0,0.0,2.0,-1.0747942,0,2,2,2.0,0,0.0,0.0,-6.0,8.0,0.0,-1.2560037,0,-0.33333334,0.06666667,-0.021505376,0.08494624,0.0,2.7,4.7
00-0036875,R.Stevenson,Rhamondre Stevenson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",NE,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,47.0,0,0.0,0.0,2.0,0.79783916,0,1,2,4.0,0,0.0,0.0,3.0,4.0,0.0,-0.64182067,0,1.3333334,0.05882353,0.009433962,0.094839066,0.0,5.1,6.1
00-0036876,K.Granson,Kylen Granson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3lbs3ss6y4mto2lkjjh",IND,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,22.0,0,0.0,0.0,37.0,12.0,1.0,-1.4438494,0,0.5945946,0.14285715,0.11598746,0.29547694,0.0,2.2,5.2
00-0036876,K.Granson,Kylen Granson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3lbs3ss6y4mto2lkjjh",IND,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,14.0,0,0.0,0.0,4.0,10.0,0.0,-0.49502328,0,3.5,0.06896552,0.014981274,0.113935165,0.0,1.4,3.4
00-0036877,J.Darden,Jaelon Darden,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ugenledglglgtmnz378y",TB,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.4046601,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.2,0.2
00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwcct10u7lfzsgtaoqce",PIT,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,23.0,0,0.0,0.0,1.0,-3.2439551,0,2,2,3.0,1,0.0,0.0,-4.0,7.0,1.0,0.49869323,0,-0.75,0.054054055,-0.013289036,0.07177875,0.0,8.6,10.6
00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwcct10u7lfzsgtaoqce",PIT,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,49.0,0,0.0,0.0,2.0,-0.9138579,0,5,6,40.0,0,0.0,0.0,11.0,41.0,3.0,-0.28985983,0,3.6363637,0.18181819,0.04263566,0.30257222,0.0,8.9,13.9
