game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,rushing_broken_tackles,receiving_broken_tackles,passing_drops,passing_drop_pct,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Drake London,LondDr00,,0.0,,,0.0,0.0,0.0,105.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Olamide Zaccheaus,ZaccOl01,,0.0,,,0.0,0.0,0.0,117.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,KhaDarel Hodge,HodgKh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Cordarrelle Patterson,PattCo00,,0.0,,,0.0,0.0,0.0,65.4
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Kyle Pitts,PittKy00,,0.0,,,1.0,0.143,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Parker Hesse,HessPa00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Anthony Firkser,FirkAn00,,0.0,,,0.0,0.0,0.0,56.2
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Avery Williams,WillAv02,,0.0,,,0.0,0.0,0.0,100.0
2022_01_NO_ATL,202209110atl,2022,1,REG,ATL,NO,Bryan Edwards,EdwaBr01,,0.0,,,0.0,0.0,0.0,39.6
2022_01_NO_ATL,202209110atl,2022,1,REG,NO,ATL,Jarvis Landry,LandJa00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,NO,ATL,Michael Thomas,ThomMi05,,0.0,,,1.0,0.125,0.0,123.4
2022_01_NO_ATL,202209110atl,2022,1,REG,NO,ATL,Chris Olave,OlavCh00,,0.0,,,0.0,0.0,0.0,118.7
2022_01_NO_ATL,202209110atl,2022,1,REG,NO,ATL,Alvin Kamara,KamaAl00,,0.0,,,0.0,0.0,0.0,77.1
2022_01_NO_ATL,202209110atl,2022,1,REG,NO,ATL,Juwan Johnson,JohnJu02,,0.0,,,0.0,0.0,0.0,71.2
